# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Sample.reference:Fe foil
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids
# Sample.formula:FeO
# Sample.name:Iron (II) Oxide
# Scan.number:scan1
# Sample.id:q2cv7k
# Scan.start_time:2008-08-25
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-GILDA
# Beamline.energy_range:4.9 - 32.0
# Beamline.scan_mode:Transmission
# Beamline.flux:1e10-1e11 ph/s
# Beamline.spot_size:1 mm x 2 mm
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Column.3:Murefer
# Energy   Mutrans                Murefer
7246.7302  0.722697418935896      -0.3109382
7247.8107  0.7233347523265825     -0.3034653
7248.872   0.7225972088509265     -0.2995015
7251.5148  0.7229825648336518     -0.29992301
7253.5638  0.7196348846258752     -0.3075497
7255.5756  0.7175809473775401     -0.31778649
7257.6326  0.7154883422006881     -0.32248278
7259.7049  0.7115487161574309     -0.31873831
7261.7503  0.7096776868038531     -0.31121469
7263.8558  0.7006519736011811     -0.30321751
7265.964   0.7112118411641927     -0.29521505
7268.0699  0.7117437743746154     -0.28835176
7270.182   0.71087360849702       -0.27764896
7272.2434  0.7096188599952695     -0.26208144
7274.3166  0.7064296323656818     -0.24622846
7276.4304  0.7012474253288474     -0.23789706
7278.5455  0.6966887687144016     -0.23314924
7280.6175  0.6920946579059423     -0.22672318
7282.6893  0.6866465873783725     -0.21649013
7284.7785  0.6785775874701897     -0.2048609
7286.838   0.6731658647954256     -0.19625618
7288.9142  0.6673455853808263     -0.19307802
7290.9465  0.660681554580245      -0.20002259
7293.0392  0.654096543839806      -0.22248817
7295.105   0.6508117462766708     -0.25016987
7297.1861  0.6478906162847994     -0.27715458
7299.2684  0.6462213991465872     -0.30304314
7301.352   0.6470173913444145     -0.3284353
7303.4354  0.646801693046275      -0.34733623
7305.5441  0.6475442203882731     -0.36110686
7307.6506  0.6478510203259982     -0.37044111
7309.7441  0.6485877045143539     -0.37652095
7311.8793  0.6479755482415682     -0.37843624
7314.0301  0.647652249987676      -0.37845817
7316.148   0.6465070949882151     -0.37902345
7318.2473  0.6452511434842442     -0.38095076
7320.345   0.6420590458350732     -0.38315017
7322.4817  0.6400817570139313     -0.38484032
7324.6269  0.6389343506817435     -0.38628511
7326.7711  0.6348779474943655     -0.38763595
7328.9167  0.631191295632338      -0.3891003
7330.9723  0.6279400790169014     -0.39261342
7333.1204  0.625583552338613      -0.39824621
7335.2684  0.6233447136489836     -0.40493989
7337.3749  0.6195620965812504     -0.41123276
7339.5269  0.6161275939846443     -0.41359526
7341.6946  0.6128048159228326     -0.41150926
7343.7891  0.610039938733661      -0.40518088
7345.8992  0.6062429200107736     -0.39367339
7348.0428  0.6030601370359386     -0.37842589
7350.1648  0.5999481937061465     -0.3652251
7352.3289  0.5977545363427706     -0.35363802
7354.4441  0.5944837967198696     -0.34243226
7356.6102  0.5924351870527969     -0.33102196
7358.7697  0.5901167783591529     -0.32190313
7360.8952  0.5871431459132288     -0.31446886
7363.0097  0.5836833630842456     -0.30895847
7365.1313  0.5805737054586725     -0.30566399
7367.2541  0.5777558102430678     -0.30662818
7369.4245  0.5749461985570389     -0.31157466
7371.5939  0.5720141384307066     -0.32064599
7373.7604  0.5691667352892072     -0.33637815
7375.9434  0.5672418114361502     -0.35922661
7378.119   0.5650166182288506     -0.38336717
7380.2496  0.5624489990323526     -0.4075957
7382.4083  0.5606262100678178     -0.43236444
7384.5611  0.5588638290004991     -0.45346914
7386.721   0.5567881174119725     -0.46403397
